"Owner","TreeFarm","StandNo","SubPlot","V1","V2","V3","Vmax","DW","JulianDate","AirTemp"
"WY","SP","20565",4,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20565",5,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20565",6,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20565",7,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20571",1,0,0,0,0,3,126,6
"WY","SP","20571",2,0,1,0,1,1,126,6
"WY","SP","20571",3,1,0,0,1,2,126,6
"WY","SP","20571",4,0,0,0,0,4,126,7
"WY","SP","20571",5,0,0,0,0,1,126,8.5
"WY","SP","20571",6,0,0,0,0,1,126,7
"WY","SP","20571",7,0,0,0,0,1,126,9
"WY","SP","20600",1,2,0,0,2,6,145,7.5
"WY","SP","20600",2,0,0,0,0,2,145,8
"WY","SP","20600",3,1,0,0,1,4,145,8
"WY","SP","20600",4,0,0,0,0,2,145,8
"WY","SP","20600",5,0,0,0,0,3,145,8
"WY","SP","20600",6,0,0,0,0,3,145,8
"WY","SP","20600",7,0,0,0,0,4,145,8.5
"WY","SP","20616",1,0,0,0,0,1,105,7
"WY","SP","20616",2,0,0,0,0,0,105,9
"WY","SP","20616",3,0,0,0,0,1,105,10
"WY","SP","20616",4,0,0,0,0,3,105,9
"WY","SP","20616",5,0,0,0,0,1,105,10
"WY","SP","20616",6,0,0,0,0,1,105,10
"WY","SP","20616",7,0,0,0,0,1,105,9
"WY","SP","20626",1,0,0,0,0,2,139,10.5
"WY","SP","20626",2,0,0,0,0,5,139,10.5
"WY","SP","20626",3,0,0,0,0,5,139,11
"WY","SP","20626",4,0,0,0,0,0,139,11
"WY","SP","20626",5,0,0,0,0,1,139,11.5
"WY","SP","20626",6,0,1,0,1,2,139,12
"WY","SP","20626",7,1,0,0,1,1,139,12
"WY","SP","20666",1,0,0,0,0,3,119,10
"WY","SP","20666",2,0,0,0,0,3,119,13
"WY","SP","20666",3,0,0,0,0,2,119,12
"WY","SP","20666",4,0,0,0,0,7,119,12
"WY","SP","20666",5,0,0,0,0,5,119,14.5
"WY","SP","20666",6,0,0,0,0,5,119,13
"WY","SP","20666",7,0,0,0,0,6,119,15
"WY","SP","20698",1,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",2,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",3,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",4,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",5,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",6,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20698",7,NA,NA,NA,NA,NA,NA,NA
"WY","SP","20818",1,0,0,0,0,3,160,21
"WY","SP","20818",2,0,0,0,0,1,160,22
"WY","SP","20818",3,0,0,0,0,2,160,23
"WY","SP","20818",4,0,0,0,0,0,160,24
"WY","SP","20818",5,0,0,0,0,1,160,24
"WY","SP","20818",6,0,0,0,0,3,160,22.5
"WY","SP","20818",7,0,0,0,0,1,160,25
"WY","SP","21019",1,0,0,0,0,1,147,17
"WY","SP","21019",2,0,0,0,0,7,147,15.5
"WY","SP","21019",3,0,1,0,1,1,147,16
"WY","SP","21019",4,1,0,0,1,2,147,20
"WY","SP","21019",5,0,0,0,0,3,147,19.5
"WY","SP","21019",6,0,0,0,0,1,147,18
"WY","SP","21019",7,0,0,0,0,1,147,21
"WY","SP","21026",1,0,0,0,0,3,118,7
"WY","SP","21026",2,0,1,0,1,12,118,6.5
"WY","SP","21026",3,0,0,0,0,7,118,8.5
"WY","SP","21026",4,0,0,0,0,1,118,9
"WY","SP","21026",5,2,NA,NA,2,9,118,9
"WY","SP","21026",6,0,1,0,1,0,118,9
"WY","SP","21026",7,0,0,0,0,1,118,7
"WY","SP","21029",1,0,0,0,0,7,111,10
"WY","SP","21029",2,0,0,0,0,12,111,10
"WY","SP","21029",3,0,0,0,0,3,111,11
"WY","SP","21029",4,0,0,0,0,3,111,10
"WY","SP","21029",5,0,0,0,0,6,111,10
"WY","SP","21029",6,0,0,0,0,5,111,9
"WY","SP","21029",7,0,0,0,0,3,111,10
"WY","SP","21159",1,0,0,0,0,7,127,8
"WY","SP","21159",2,0,0,0,0,7,127,7
"WY","SP","21159",3,0,0,0,0,2,127,7
"WY","SP","21159",4,0,0,0,0,5,127,6.5
"WY","SP","21159",5,0,0,0,0,0,127,7
"WY","SP","21159",6,0,0,0,0,0,127,7.5
"WY","SP","21159",7,0,0,0,0,3,127,8.5
"WY","SP","21213",1,0,0,0,0,1,138,12
"WY","SP","21213",2,0,0,0,0,3,138,13.5
"WY","SP","21213",3,0,1,NA,1,1,138,13.5
"WY","SP","21213",4,0,0,0,0,0,138,14
"WY","SP","21213",5,0,0,0,0,2,138,14.5
"WY","SP","21213",6,0,0,0,0,4,138,14.5
"WY","SP","21213",7,0,0,0,0,2,138,14.5
