"","stand","year","subplot","long","lat","elev"
"836","12362",2017,6,-122.458322491918,44.7820716949044,1940
"837","12362",2017,7,-122.458322491918,44.7820716949044,1940
"838","12362",2018,1,-122.458176785,44.7814099059,1940
"839","12362",2018,2,-122.458176785,44.7814099059,1940
"840","12362",2018,3,-122.458176785,44.7814099059,1940
"841","12362",2018,4,-122.458176785,44.7814099059,1940
"842","12362",2018,5,-122.458176785,44.7814099059,1940
"843","12362",2018,6,-122.458176785,44.7814099059,1940
"844","12362",2018,7,-122.458176785,44.7814099059,1940
"845","12362",2019,1,-122.460439968426,44.7809175640919,1940
"846","12362",2019,2,-122.460439968426,44.7809175640919,1940
"847","12362",2019,3,-122.460439968426,44.7809175640919,1940
"848","12362",2019,4,-122.460439968426,44.7809175640919,1940
"849","12362",2019,5,-122.460439968426,44.7809175640919,1940
"850","12362",2019,6,-122.460439968426,44.7809175640919,1940
"851","12362",2019,7,-122.460439968426,44.7809175640919,1940
"852","12364",2014,1,-122.47397788,44.77625824,1640
"853","12364",2014,2,-122.47397788,44.77625824,1640
"854","12364",2014,3,-122.47397788,44.77625824,1640
"855","12364",2014,4,-122.47397788,44.77625824,1640
"856","12364",2014,5,-122.47397788,44.77625824,1640
"857","12364",2014,6,-122.47397788,44.77625824,1640
"858","12364",2014,7,-122.47397788,44.77625824,1640
"859","12364",2015,1,-122.472710456,44.7743160147,1640
"860","12364",2015,2,-122.472710456,44.7743160147,1640
"861","12364",2015,3,-122.472710456,44.7743160147,1640
"862","12364",2015,4,-122.472710456,44.7743160147,1640
"863","12364",2015,5,-122.472710456,44.7743160147,1640
"864","12364",2015,6,-122.472710456,44.7743160147,1640
"865","12364",2015,7,-122.472710456,44.7743160147,1640
"866","12364",2017,1,-122.47458321304,44.7740046860612,1640
"867","12364",2017,2,-122.47458321304,44.7740046860612,1640
"868","12364",2017,3,-122.47458321304,44.7740046860612,1640
"869","12364",2017,4,-122.47458321304,44.7740046860612,1640
"870","12364",2017,5,-122.47458321304,44.7740046860612,1640
"871","12364",2017,6,-122.47458321304,44.7740046860612,1640
"872","12364",2017,7,-122.47458321304,44.7740046860612,1640
"873","12364",2018,1,-122.473596384,44.7738100279,1640
"874","12364",2018,2,-122.473596384,44.7738100279,1640
"875","12364",2018,3,-122.473596384,44.7738100279,1640
"876","12364",2018,4,-122.473596384,44.7738100279,1640
"877","12364",2018,5,-122.473596384,44.7738100279,1640
"878","12364",2018,6,-122.473596384,44.7738100279,1640
"879","12364",2018,7,-122.473596384,44.7738100279,1640
"880","12364",2019,1,-122.474047772936,44.7775929582187,1640
"881","12364",2019,2,-122.474047772936,44.7775929582187,1640
"882","12364",2019,3,-122.474047772936,44.7775929582187,1640
"883","12364",2019,4,-122.474047772936,44.7775929582187,1640
"884","12364",2019,5,-122.474047772936,44.7775929582187,1640
"885","12364",2019,6,-122.474047772936,44.7775929582187,1640
"886","12364",2019,7,-122.474047772936,44.7775929582187,1640
"887","12407C",2014,1,-122.30281008,44.77438411,2800
"888","12407C",2014,2,-122.30281008,44.77438411,2800
"889","12407C",2014,3,-122.30281008,44.77438411,2800
"890","12407C",2014,4,-122.30281008,44.77438411,2800
"891","12407C",2014,5,-122.30281008,44.77438411,2800
"892","12407C",2014,6,-122.30281008,44.77438411,2800
"893","12407C",2014,7,-122.30281008,44.77438411,2800
"894","12407C",2015,1,-122.305532544,44.7726262986,2800
"895","12407C",2015,2,-122.305532544,44.7726262986,2800
"896","12407C",2015,3,-122.305532544,44.7726262986,2800
"897","12407C",2015,4,-122.305532544,44.7726262986,2800
"898","12407C",2015,5,-122.305532544,44.7726262986,2800
"899","12407C",2015,6,-122.305532544,44.7726262986,2800
"900","12407C",2015,7,-122.305532544,44.7726262986,2800
"901","12407C",2016,1,-122.304554816997,44.7709094641404,2800
"902","12407C",2016,2,-122.304554816997,44.7709094641404,2800
"903","12407C",2016,3,-122.304554816997,44.7709094641404,2800
"904","12407C",2016,4,-122.304554816997,44.7709094641404,2800
"905","12407C",2016,5,-122.304554816997,44.7709094641404,2800
"906","12407C",2016,6,-122.304554816997,44.7709094641404,2800
"907","12407C",2016,7,-122.304554816997,44.7709094641404,2800
"908","12407C",2017,1,-122.304177575161,44.7717649217726,2800
"909","12407C",2017,2,-122.304177575161,44.7717649217726,2800
"910","12407C",2017,3,-122.304177575161,44.7717649217726,2800
"911","12407C",2017,4,-122.304177575161,44.7717649217726,2800
"912","12407C",2017,5,-122.304177575161,44.7717649217726,2800
"913","12407C",2017,6,-122.304177575161,44.7717649217726,2800
"914","12407C",2017,7,-122.304177575161,44.7717649217726,2800
"915","12407C",2018,1,-122.298512707,44.7702928135,2800
"916","12407C",2018,2,-122.298512707,44.7702928135,2800
"917","12407C",2018,3,-122.298512707,44.7702928135,2800
"918","12407C",2018,4,-122.298512707,44.7702928135,2800
"919","12407C",2018,5,-122.298512707,44.7702928135,2800
"920","12407C",2018,6,-122.298512707,44.7702928135,2800
"921","12407C",2018,7,-122.298512707,44.7702928135,2800
"922","12407C",2019,1,-122.300481224883,44.7805685593678,2800
"923","12407C",2019,2,-122.300481224883,44.7805685593678,2800
"924","12407C",2019,3,-122.300481224883,44.7805685593678,2800
"925","12407C",2019,4,-122.300481224883,44.7805685593678,2800
"926","12407C",2019,5,-122.300481224883,44.7805685593678,2800
"927","12407C",2019,6,-122.300481224883,44.7805685593678,2800
"928","12407C",2019,7,-122.300481224883,44.7805685593678,2800
"929","12407T",2014,1,-122.32068572,44.77361351,2600
"930","12407T",2014,2,-122.32068572,44.77361351,2600
"931","12407T",2014,3,-122.32068572,44.77361351,2600
"932","12407T",2014,4,-122.32068572,44.77361351,2600
"933","12407T",2014,5,-122.32068572,44.77361351,2600
"934","12407T",2014,6,-122.32068572,44.77361351,2600
"935","12407T",2014,7,-122.32068572,44.77361351,2600
"936","12407T",2017,1,-122.318288817206,44.7749751754503,2600
"937","12407T",2017,2,-122.318288817206,44.7749751754503,2600
"938","12407T",2017,3,-122.318288817206,44.7749751754503,2600
"939","12407T",2017,4,-122.318288817206,44.7749751754503,2600
"940","12407T",2017,5,-122.318288817206,44.7749751754503,2600
"941","12407T",2017,6,-122.318288817206,44.7749751754503,2600
"942","12407T",2017,7,-122.318288817206,44.7749751754503,2600
"943","12407T",2018,1,-122.320861921,44.7726879393,2600
"944","12407T",2018,2,-122.320861921,44.7726879393,2600
"945","12407T",2018,3,-122.320861921,44.7726879393,2600
"946","12407T",2018,4,-122.320861921,44.7726879393,2600
"947","12407T",2018,5,-122.320861921,44.7726879393,2600
"948","12407T",2018,6,-122.320861921,44.7726879393,2600
"949","12407T",2018,7,-122.320861921,44.7726879393,2600
"950","12407T",2019,1,-122.322683255754,44.774976306046,2600
"951","12407T",2019,2,-122.322683255754,44.774976306046,2600
"952","12407T",2019,3,-122.322683255754,44.774976306046,2600
"953","12407T",2019,4,-122.322683255754,44.774976306046,2600
"954","12407T",2019,5,-122.322683255754,44.774976306046,2600
"955","12407T",2019,6,-122.322683255754,44.774976306046,2600
"956","12407T",2019,7,-122.322683255754,44.774976306046,2600
"957","12605",2014,1,-122.51550662,44.71455078,2200
"958","12605",2014,2,-122.51550662,44.71455078,2200
"959","12605",2014,3,-122.51550662,44.71455078,2200
"960","12605",2014,4,-122.51550662,44.71455078,2200
"961","12605",2014,5,-122.51550662,44.71455078,2200
"962","12605",2014,6,-122.51550662,44.71455078,2200
"963","12605",2014,7,-122.51550662,44.71455078,2200
"964","12605",2015,1,-122.513483734,44.7140072296,2200
"965","12605",2015,2,-122.513483734,44.7140072296,2200
"966","12605",2015,3,-122.513483734,44.7140072296,2200
"967","12605",2015,4,-122.513483734,44.7140072296,2200
"968","12605",2015,5,-122.513483734,44.7140072296,2200
"969","12605",2015,6,-122.513483734,44.7140072296,2200
"970","12605",2015,7,-122.513483734,44.7140072296,2200
"971","12605",2016,1,-122.514396021854,44.7117061396427,2200
"972","12605",2016,2,-122.514396021854,44.7117061396427,2200
"973","12605",2016,3,-122.514396021854,44.7117061396427,2200
"974","12605",2016,4,-122.514396021854,44.7117061396427,2200
"975","12605",2016,5,-122.514396021854,44.7117061396427,2200
"976","12605",2016,6,-122.514396021854,44.7117061396427,2200
"977","12605",2016,7,-122.514396021854,44.7117061396427,2200
"978","12605",2017,1,-122.517384434095,44.7139707775113,2200
"979","12605",2017,2,-122.517384434095,44.7139707775113,2200
"980","12605",2017,3,-122.517384434095,44.7139707775113,2200
"981","12605",2017,4,-122.517384434095,44.7139707775113,2200
"982","12605",2017,5,-122.517384434095,44.7139707775113,2200
"983","12605",2017,6,-122.517384434095,44.7139707775113,2200
"984","12605",2017,7,-122.517384434095,44.7139707775113,2200
"985","12605",2018,1,-122.515557266,44.7149380997,2200
"986","12605",2018,2,-122.515557266,44.7149380997,2200
"987","12605",2018,3,-122.515557266,44.7149380997,2200
"988","12605",2018,4,-122.515557266,44.7149380997,2200
"989","12605",2018,5,-122.515557266,44.7149380997,2200
"990","12605",2018,6,-122.515557266,44.7149380997,2200
"991","12605",2018,7,-122.515557266,44.7149380997,2200
"992","12605",2019,1,-122.516620226413,44.7118022743629,2200
"993","12605",2019,2,-122.516620226413,44.7118022743629,2200
"994","12605",2019,3,-122.516620226413,44.7118022743629,2200
"995","12605",2019,4,-122.516620226413,44.7118022743629,2200
"996","12605",2019,5,-122.516620226413,44.7118022743629,2200
"997","12605",2019,6,-122.516620226413,44.7118022743629,2200
"998","12605",2019,7,-122.516620226413,44.7118022743629,2200
"999","12638",2014,1,-122.41868689,44.68913231,2800
"1000","12638",2014,2,-122.41868689,44.68913231,2800
"1001","12638",2014,3,-122.41868689,44.68913231,2800
"1002","12638",2014,4,-122.41868689,44.68913231,2800
"1003","12638",2014,5,-122.41868689,44.68913231,2800
"1004","12638",2014,6,-122.41868689,44.68913231,2800
"1005","12638",2014,7,-122.41868689,44.68913231,2800
"1006","12638",2015,1,-122.416158057,44.6911766637,2800
"1007","12638",2015,2,-122.416158057,44.6911766637,2800
"1008","12638",2015,3,-122.416158057,44.6911766637,2800
"1009","12638",2015,4,-122.416158057,44.6911766637,2800
"1010","12638",2015,5,-122.416158057,44.6911766637,2800
"1011","12638",2015,6,-122.416158057,44.6911766637,2800
"1012","12638",2015,7,-122.416158057,44.6911766637,2800
"1013","12638",2016,1,-122.416529820328,44.6887798300236,2800
"1014","12638",2016,2,-122.416529820328,44.6887798300236,2800
"1015","12638",2016,3,-122.416529820328,44.6887798300236,2800
"1016","12638",2016,4,-122.416529820328,44.6887798300236,2800
"1017","12638",2016,5,-122.416529820328,44.6887798300236,2800
"1018","12638",2016,6,-122.416529820328,44.6887798300236,2800
"1019","12638",2016,7,-122.416529820328,44.6887798300236,2800
"1020","12638",2017,1,-122.415806343493,44.6890267744121,2800
"1021","12638",2017,2,-122.415806343493,44.6890267744121,2800
"1022","12638",2017,3,-122.415806343493,44.6890267744121,2800
"1023","12638",2017,4,-122.415806343493,44.6890267744121,2800
"1024","12638",2017,5,-122.415806343493,44.6890267744121,2800
"1025","12638",2017,6,-122.415806343493,44.6890267744121,2800
"1026","12638",2017,7,-122.415806343493,44.6890267744121,2800
"1027","12638",2018,1,-122.419093626,44.68703752,2800
"1028","12638",2018,2,-122.419093626,44.68703752,2800
"1029","12638",2018,3,-122.419093626,44.68703752,2800
"1030","12638",2018,4,-122.419093626,44.68703752,2800
"1031","12638",2018,5,-122.419093626,44.68703752,2800
"1032","12638",2018,6,-122.419093626,44.68703752,2800
"1033","12638",2018,7,-122.419093626,44.68703752,2800
"1034","12638",2019,1,-122.421689889338,44.6871355412851,2800
"1035","12638",2019,2,-122.421689889338,44.6871355412851,2800
"1036","12638",2019,3,-122.421689889338,44.6871355412851,2800
"1037","12638",2019,4,-122.421689889338,44.6871355412851,2800
"1038","12638",2019,5,-122.421689889338,44.6871355412851,2800
"1039","12638",2019,6,-122.421689889338,44.6871355412851,2800
"1040","12638",2019,7,-122.421689889338,44.6871355412851,2800
"1041","13924",2016,1,-122.614369086148,45.0409794386829,900
"1042","13924",2016,2,-122.614369086148,45.0409794386829,900
"1043","13924",2016,3,-122.614369086148,45.0409794386829,900
"1044","13924",2016,4,-122.614369086148,45.0409794386829,900
"1045","13924",2016,5,-122.614369086148,45.0409794386829,900
"1046","13924",2016,6,-122.614369086148,45.0409794386829,900
"1047","13924",2016,7,-122.614369086148,45.0409794386829,900
"1048","13924",2017,1,-122.614788723071,45.0386661624028,900
"1049","13924",2017,2,-122.614788723071,45.0386661624028,900
"1050","13924",2017,3,-122.614788723071,45.0386661624028,900
"1051","13924",2017,4,-122.614788723071,45.0386661624028,900
"1052","13924",2017,5,-122.614788723071,45.0386661624028,900
"1053","13924",2017,6,-122.614788723071,45.0386661624028,900
"1054","13924",2017,7,-122.614788723071,45.0386661624028,900
"1055","13924",2018,1,-122.613934246,45.0303373463,900
"1056","13924",2018,2,-122.613934246,45.0303373463,900
"1057","13924",2018,3,-122.613934246,45.0303373463,900
"1058","13924",2018,4,-122.613934246,45.0303373463,900
"1059","13924",2018,5,-122.613934246,45.0303373463,900
"1060","13924",2018,6,-122.613934246,45.0303373463,900
"1061","13924",2018,7,-122.613934246,45.0303373463,900
"1062","13924",2019,1,-122.608020789005,45.0306045345395,900
"1063","13924",2019,2,-122.608020789005,45.0306045345395,900
"1064","13924",2019,3,-122.608020789005,45.0306045345395,900
"1065","13924",2019,4,-122.608020789005,45.0306045345395,900
"1066","13924",2019,5,-122.608020789005,45.0306045345395,900
"1067","13924",2019,7,-122.608020789005,45.0306045345395,900
"1068","15562",2016,1,-122.572711435709,45.0033059462669,1000
"1069","15562",2016,2,-122.572711435709,45.0033059462669,1000
"1070","15562",2016,3,-122.572711435709,45.0033059462669,1000
"1071","15562",2016,4,-122.572711435709,45.0033059462669,1000
"1072","15562",2016,5,-122.572711435709,45.0033059462669,1000
"1073","15562",2016,6,-122.572711435709,45.0033059462669,1000
"1074","15562",2016,7,-122.572711435709,45.0033059462669,1000
"1075","15562",2017,1,-122.561045832475,44.9986607719052,1000
"1076","15562",2017,2,-122.561045832475,44.9986607719052,1000
"1077","15562",2017,3,-122.561045832475,44.9986607719052,1000
"1078","15562",2017,4,-122.561045832475,44.9986607719052,1000
"1079","15562",2017,5,-122.561045832475,44.9986607719052,1000
"1080","15562",2017,6,-122.561045832475,44.9986607719052,1000
"1081","15562",2017,7,-122.561045832475,44.9986607719052,1000
"1082","15562",2018,1,-122.567581935,45.0090275913,1000
"1083","15562",2018,2,-122.567581935,45.0090275913,1000
"1084","15562",2018,3,-122.567581935,45.0090275913,1000
"1085","15562",2018,4,-122.567581935,45.0090275913,1000
"1086","15562",2018,5,-122.567581935,45.0090275913,1000
"1087","15562",2018,6,-122.567581935,45.0090275913,1000
"1088","15562",2018,7,-122.567581935,45.0090275913,1000
"1089","15562",2019,1,-122.563620386548,45.0053711411733,1000
"1090","15562",2019,2,-122.563620386548,45.0053711411733,1000
"1091","15562",2019,3,-122.563620386548,45.0053711411733,1000
"1092","15562",2019,4,-122.563620386548,45.0053711411733,1000
"1093","15562",2019,5,-122.563620386548,45.0053711411733,1000
"1094","15562",2019,6,-122.563620386548,45.0053711411733,1000
"1095","15562",2019,7,-122.563620386548,45.0053711411733,1000
"1096","16804",2016,1,-122.478599056298,44.995895605774,1500
"1097","16804",2016,2,-122.478599056298,44.995895605774,1500
"1098","16804",2016,3,-122.478599056298,44.995895605774,1500
"1099","16804",2016,4,-122.478599056298,44.995895605774,1500
"1100","16804",2016,5,-122.478599056298,44.995895605774,1500
"1101","16804",2016,6,-122.478599056298,44.995895605774,1500
"1102","16804",2016,7,-122.478599056298,44.995895605774,1500
"1103","16804",2017,1,-122.477027597096,44.9951647279279,1500
"1104","16804",2017,2,-122.477027597096,44.9951647279279,1500
"1105","16804",2017,3,-122.477027597096,44.9951647279279,1500
"1106","16804",2017,4,-122.477027597096,44.9951647279279,1500
"1107","16804",2017,5,-122.477027597096,44.9951647279279,1500
"1108","16804",2017,6,-122.477027597096,44.9951647279279,1500
"1109","16804",2017,7,-122.477027597096,44.9951647279279,1500
"1110","16804",2018,1,-122.47866778,44.9950937878,1500
"1111","16804",2018,2,-122.47866778,44.9950937878,1500
"1112","16804",2018,3,-122.47866778,44.9950937878,1500
"1113","16804",2018,4,-122.47866778,44.9950937878,1500
"1114","16804",2018,5,-122.47866778,44.9950937878,1500
"1115","16804",2018,6,-122.47866778,44.9950937878,1500
"1116","16804",2018,7,-122.47866778,44.9950937878,1500
"1117","16804",2019,1,-122.476867052149,44.9949065170208,1500
"1118","16804",2019,2,-122.476867052149,44.9949065170208,1500
"1119","16804",2019,3,-122.476867052149,44.9949065170208,1500
"1120","16804",2019,4,-122.476867052149,44.9949065170208,1500
"1121","16804",2019,5,-122.476867052149,44.9949065170208,1500
"1122","16804",2019,6,-122.476867052149,44.9949065170208,1500
"1123","16804",2019,7,-122.476867052149,44.9949065170208,1500
"1124","20031",2013,1,-122.603293666228,44.5376858988536,2100
"1125","20031",2013,2,-122.603293666228,44.5376858988536,2100
"1126","20031",2013,3,-122.603293666228,44.5376858988536,2100
"1127","20031",2013,4,-122.603293666228,44.5376858988536,2100
"1128","20031",2013,5,-122.603293666228,44.5376858988536,2100
"1129","20031",2013,6,-122.603293666228,44.5376858988536,2100
"1130","20031",2013,7,-122.603293666228,44.5376858988536,2100
"1131","20031",2015,1,-122.603344288,44.5366265132,2100
"1132","20031",2015,2,-122.603344288,44.5366265132,2100
"1133","20031",2015,3,-122.603344288,44.5366265132,2100
"1134","20031",2015,4,-122.603344288,44.5366265132,2100
"1135","20031",2015,5,-122.603344288,44.5366265132,2100
"1136","20031",2015,6,-122.603344288,44.5366265132,2100
"1137","20031",2015,7,-122.603344288,44.5366265132,2100
"1138","20031",2016,1,-122.602752789238,44.5376368661866,2100
"1139","20031",2016,2,-122.602752789238,44.5376368661866,2100
"1140","20031",2016,3,-122.602752789238,44.5376368661866,2100
"1141","20031",2016,4,-122.602752789238,44.5376368661866,2100
"1142","20031",2016,5,-122.602752789238,44.5376368661866,2100
"1143","20031",2016,6,-122.602752789238,44.5376368661866,2100
"1144","20031",2016,7,-122.602752789238,44.5376368661866,2100
"1145","20031",2017,1,-122.605054966318,44.5349372426882,2100
"1146","20031",2017,2,-122.605054966318,44.5349372426882,2100
"1147","20031",2017,3,-122.605054966318,44.5349372426882,2100
"1148","20031",2017,4,-122.605054966318,44.5349372426882,2100
"1149","20031",2017,5,-122.605054966318,44.5349372426882,2100
"1150","20031",2017,6,-122.605054966318,44.5349372426882,2100
"1151","20031",2017,7,-122.605054966318,44.5349372426882,2100
"1152","20031",2018,1,-122.605803479,44.5350603264,2100
"1153","20031",2018,2,-122.605803479,44.5350603264,2100
"1154","20031",2018,3,-122.605803479,44.5350603264,2100
"1155","20031",2018,4,-122.605803479,44.5350603264,2100
"1156","20031",2018,5,-122.605803479,44.5350603264,2100
"1157","20031",2018,6,-122.605803479,44.5350603264,2100
"1158","20031",2018,7,-122.605803479,44.5350603264,2100
"1159","20031",2019,1,-122.601833734684,44.54263320174,2100
"1160","20031",2019,2,-122.601833734684,44.54263320174,2100
"1161","20031",2019,3,-122.601833734684,44.54263320174,2100
"1162","20031",2019,4,-122.601833734684,44.54263320174,2100
"1163","20031",2019,5,-122.601833734684,44.54263320174,2100
"1164","20031",2019,6,-122.601833734684,44.54263320174,2100
"1165","20031",2019,7,-122.601833734684,44.54263320174,2100
"1166","20039",2015,1,-122.58460386,44.53045934,2900
"1167","20039",2015,2,-122.58460386,44.53045934,2900
"1168","20039",2015,3,-122.58460386,44.53045934,2900
"1169","20039",2015,4,-122.58460386,44.53045934,2900
"1170","20039",2015,5,-122.58460386,44.53045934,2900
"1171","20039",2015,6,-122.58460386,44.53045934,2900
"1172","20039",2015,7,-122.58460386,44.53045934,2900
"1173","20039",2016,1,-122.589087285129,44.5319511140936,2900
"1174","20039",2016,2,-122.589087285129,44.5319511140936,2900
"1175","20039",2016,3,-122.589087285129,44.5319511140936,2900
"1176","20039",2016,4,-122.589087285129,44.5319511140936,2900
"1177","20039",2016,5,-122.589087285129,44.5319511140936,2900
"1178","20039",2016,6,-122.589087285129,44.5319511140936,2900
"1179","20039",2016,7,-122.589087285129,44.5319511140936,2900
"1180","20039",2017,1,-122.585324778633,44.5301492527713,2900
"1181","20039",2017,2,-122.585324778633,44.5301492527713,2900
"1182","20039",2017,3,-122.585324778633,44.5301492527713,2900
"1183","20039",2017,4,-122.585324778633,44.5301492527713,2900
"1184","20039",2017,5,-122.585324778633,44.5301492527713,2900
"1185","20039",2017,6,-122.585324778633,44.5301492527713,2900
"1186","20039",2017,7,-122.585324778633,44.5301492527713,2900
"1187","20039",2018,1,-122.587541268,44.5304910048,2900
"1188","20039",2018,2,-122.587541268,44.5304910048,2900
"1189","20039",2018,3,-122.587541268,44.5304910048,2900
"1190","20039",2018,4,-122.587541268,44.5304910048,2900
"1191","20039",2018,5,-122.587541268,44.5304910048,2900
"1192","20039",2018,6,-122.587541268,44.5304910048,2900
"1193","20039",2018,7,-122.587541268,44.5304910048,2900
"1194","20039",2019,1,-122.585235170839,44.5281168521871,2900
"1195","20039",2019,2,-122.585235170839,44.5281168521871,2900
"1196","20039",2019,3,-122.585235170839,44.5281168521871,2900
"1197","20039",2019,4,-122.585235170839,44.5281168521871,2900
"1198","20039",2019,5,-122.585235170839,44.5281168521871,2900
"1199","20039",2019,6,-122.585235170839,44.5281168521871,2900
"1200","20039",2019,7,-122.585235170839,44.5281168521871,2900
"1201","20053",2015,1,-122.56778919,44.54946375,2450
"1202","20053",2015,2,-122.56778919,44.54946375,2450
"1203","20053",2015,3,-122.56778919,44.54946375,2450
"1204","20053",2015,4,-122.56778919,44.54946375,2450
"1205","20053",2015,5,-122.56778919,44.54946375,2450
"1206","20053",2015,6,-122.56778919,44.54946375,2450
"1207","20053",2015,7,-122.56778919,44.54946375,2450
"1208","20053",2016,1,-122.573541795161,44.547915404182,2450
"1209","20053",2016,2,-122.573541795161,44.547915404182,2450
"1210","20053",2016,3,-122.573541795161,44.547915404182,2450
"1211","20053",2016,4,-122.573541795161,44.547915404182,2450
"1212","20053",2016,5,-122.573541795161,44.547915404182,2450
"1213","20053",2016,6,-122.573541795161,44.547915404182,2450
"1214","20053",2016,7,-122.573541795161,44.547915404182,2450
"1215","20053",2017,1,-122.571900734715,44.5459017974218,2450
"1216","20053",2017,2,-122.571900734715,44.5459017974218,2450
"1217","20053",2017,3,-122.571900734715,44.5459017974218,2450
"1218","20053",2017,4,-122.571900734715,44.5459017974218,2450
"1219","20053",2017,5,-122.571900734715,44.5459017974218,2450
"1220","20053",2017,6,-122.571900734715,44.5459017974218,2450
"1221","20053",2017,7,-122.571900734715,44.5459017974218,2450
"1222","20053",2019,1,-122.56692013329,44.550214449253,2450
"1223","20053",2019,2,-122.56692013329,44.550214449253,2450
"1224","20053",2019,3,-122.56692013329,44.550214449253,2450
"1225","20053",2019,4,-122.56692013329,44.550214449253,2450
"1226","20053",2019,5,-122.56692013329,44.550214449253,2450
"1227","20053",2019,6,-122.56692013329,44.550214449253,2450
"1228","20053",2019,7,-122.56692013329,44.550214449253,2450
"1229","20088",2013,1,-122.55013886025,44.5621505103372,1950
"1230","20088",2013,2,-122.55013886025,44.5621505103372,1950
"1231","20088",2013,3,-122.55013886025,44.5621505103372,1950
"1232","20088",2013,4,-122.55013886025,44.5621505103372,1950
"1233","20088",2013,5,-122.55013886025,44.5621505103372,1950
"1234","20088",2013,6,-122.55013886025,44.5621505103372,1950
"1235","20088",2013,7,-122.55013886025,44.5621505103372,1950
"1236","20088",2015,1,-122.548623478,44.5622262847,1950
"1237","20088",2015,2,-122.548623478,44.5622262847,1950
"1238","20088",2015,3,-122.548623478,44.5622262847,1950
"1239","20088",2015,4,-122.548623478,44.5622262847,1950
"1240","20088",2015,5,-122.548623478,44.5622262847,1950
"1241","20088",2015,6,-122.548623478,44.5622262847,1950
"1242","20088",2015,7,-122.548623478,44.5622262847,1950
"1243","20088",2016,1,-122.5496172744,44.5625216297478,1950
"1244","20088",2016,2,-122.5496172744,44.5625216297478,1950
"1245","20088",2016,3,-122.5496172744,44.5625216297478,1950
"1246","20088",2016,4,-122.5496172744,44.5625216297478,1950
"1247","20088",2016,5,-122.5496172744,44.5625216297478,1950
"1248","20088",2016,6,-122.5496172744,44.5625216297478,1950
"1249","20088",2016,7,-122.5496172744,44.5625216297478,1950
"1250","20088",2017,1,-122.545667943459,44.5637492513901,1950
"1251","20088",2017,2,-122.545667943459,44.5637492513901,1950
"1252","20088",2017,3,-122.545667943459,44.5637492513901,1950
"1253","20088",2017,4,-122.545667943459,44.5637492513901,1950
"1254","20088",2017,5,-122.545667943459,44.5637492513901,1950
"1255","20088",2017,6,-122.545667943459,44.5637492513901,1950
"1256","20088",2017,7,-122.545667943459,44.5637492513901,1950
"1257","20088",2018,1,-122.553091272,44.5637306182,1950
"1258","20088",2018,2,-122.553091272,44.5637306182,1950
"1259","20088",2018,3,-122.553091272,44.5637306182,1950
"1260","20088",2018,4,-122.553091272,44.5637306182,1950
"1261","20088",2018,5,-122.553091272,44.5637306182,1950
"1262","20088",2018,6,-122.553091272,44.5637306182,1950
"1263","20088",2018,7,-122.553091272,44.5637306182,1950
"1264","20088",2019,1,-122.545288544214,44.562907421439,1950
"1265","20088",2019,2,-122.545288544214,44.562907421439,1950
"1266","20088",2019,3,-122.545288544214,44.562907421439,1950
"1267","20088",2019,4,-122.545288544214,44.562907421439,1950
"1268","20088",2019,5,-122.545288544214,44.562907421439,1950
"1269","20088",2019,6,-122.545288544214,44.562907421439,1950
"1270","20088",2019,7,-122.545288544214,44.562907421439,1950
"1271","20090",2013,1,-122.539895755207,44.5662738919918,1950
"1272","20090",2013,2,-122.539895755207,44.5662738919918,1950
"1273","20090",2013,3,-122.539895755207,44.5662738919918,1950
"1274","20090",2013,4,-122.539895755207,44.5662738919918,1950
"1275","20090",2013,5,-122.539895755207,44.5662738919918,1950
"1276","20090",2013,6,-122.539895755207,44.5662738919918,1950
"1277","20090",2013,7,-122.539895755207,44.5662738919918,1950
"1278","20090",2015,1,-122.539215164,44.5641097004,1950
"1279","20090",2015,2,-122.539215164,44.5641097004,1950
"1280","20090",2015,3,-122.539215164,44.5641097004,1950
"1281","20090",2015,4,-122.539215164,44.5641097004,1950
"1282","20090",2015,5,-122.539215164,44.5641097004,1950
"1283","20090",2015,6,-122.539215164,44.5641097004,1950
"1284","20090",2015,7,-122.539215164,44.5641097004,1950
"1285","20090",2016,1,-122.539325715361,44.5659309985894,1950
"1286","20090",2016,2,-122.539325715361,44.5659309985894,1950
"1287","20090",2016,3,-122.539325715361,44.5659309985894,1950
"1288","20090",2016,4,-122.539325715361,44.5659309985894,1950
"1289","20090",2016,5,-122.539325715361,44.5659309985894,1950
"1290","20090",2016,6,-122.539325715361,44.5659309985894,1950
"1291","20090",2016,7,-122.539325715361,44.5659309985894,1950
"1292","20090",2017,1,-122.539416525682,44.5635337664969,1950
"1293","20090",2017,2,-122.539416525682,44.5635337664969,1950
"1294","20090",2017,3,-122.539416525682,44.5635337664969,1950
"1295","20090",2017,4,-122.539416525682,44.5635337664969,1950
"1296","20090",2017,5,-122.539416525682,44.5635337664969,1950
"1297","20090",2017,6,-122.539416525682,44.5635337664969,1950
"1298","20090",2017,7,-122.539416525682,44.5635337664969,1950
"1299","20090",2018,1,-122.539341739,44.5640861065,1950
"1300","20090",2018,2,-122.539341739,44.5640861065,1950
"1301","20090",2018,3,-122.539341739,44.5640861065,1950
"1302","20090",2018,4,-122.539341739,44.5640861065,1950
"1303","20090",2018,5,-122.539341739,44.5640861065,1950
"1304","20090",2018,6,-122.539341739,44.5640861065,1950
"1305","20090",2018,7,-122.539341739,44.5640861065,1950
